category,item,description,price,category_url
Cooking Sauces & Paste,Real Thai Red Curry Paste,50 g,₹75,https://www.blinkit.com/cn/cooking-sauces-paste/cid/972/929
Cooking Sauces & Paste,Kitchen Secret Aglio e Olio,180 g,₹289,https://www.blinkit.com/cn/cooking-sauces-paste/cid/972/929
Cooking Sauces & Paste,Real Thai Green Curry Paste,50 g,₹75,https://www.blinkit.com/cn/cooking-sauces-paste/cid/972/929
Cooking Sauces & Paste,Smith & Jones Ginger Garlic Paste,200 g,₹38,https://www.blinkit.com/cn/cooking-sauces-paste/cid/972/929
Cooking Sauces & Paste,Veeba Pizza & Pasta Sauce - Herby Tomato,280 g,₹84,https://www.blinkit.com/cn/cooking-sauces-paste/cid/972/929
Cooking Sauces & Paste,Catch Rich White Gourmet Gravy Masala (Culinary Paste),100 g,₹59,https://www.blinkit.com/cn/cooking-sauces-paste/cid/972/929
Cooking Sauces & Paste,Hommade Coconut Milk,200 ml,₹81,https://www.blinkit.com/cn/cooking-sauces-paste/cid/972/929
Cooking Sauces & Paste,Ragu Homemade Style Pizza & Pasta Sauce,396 g,₹310,https://www.blinkit.com/cn/cooking-sauces-paste/cid/972/929
Cooking Sauces & Paste,MasterChow Chowmein Sauce,220 g,₹120,https://www.blinkit.com/cn/cooking-sauces-paste/cid/972/929
Cooking Sauces & Paste,MasterChow Chilli Vinegar +  Dark Soya Sauce +  Green Chilli Sauce +  Red Chilli Sauce Combo,170 ml + 210 g + 190 g + 200 g,₹174,https://www.blinkit.com/cn/cooking-sauces-paste/cid/972/929
Cooking Sauces & Paste,Tops Hot & Spicy Schezwan Chutney,250 g,₹60,https://www.blinkit.com/cn/cooking-sauces-paste/cid/972/929
Cooking Sauces & Paste,MasterChow Manchurian Cooking Sauce,220 g,₹99,https://www.blinkit.com/cn/cooking-sauces-paste/cid/972/929
Cooking Sauces & Paste,Mother's Recipe Tamarind Paste,200 g,₹56,https://www.blinkit.com/cn/cooking-sauces-paste/cid/972/929
Cooking Sauces & Paste,MasterChow Chilli Garlic Sauce,220 g,₹98,https://www.blinkit.com/cn/cooking-sauces-paste/cid/972/929
Cooking Sauces & Paste,Ong's Light Soy Sauce,210 ml,₹240,https://www.blinkit.com/cn/cooking-sauces-paste/cid/972/929
Cooking Sauces & Paste,Curryit Ginger Garlic Paste (Preservative Free),150 g,₹59,https://www.blinkit.com/cn/cooking-sauces-paste/cid/972/929
Cooking Sauces & Paste,MasterChow Oyster Sauce,220 g,₹148,https://www.blinkit.com/cn/cooking-sauces-paste/cid/972/929
Cooking Sauces & Paste,Dr. Oetker FunFoods Pasta & Pizza Red Sauce,315 g,₹93,https://www.blinkit.com/cn/cooking-sauces-paste/cid/972/929
Cooking Sauces & Paste,MasterChow Sichuan Chilli Oil,170 g,₹198,https://www.blinkit.com/cn/cooking-sauces-paste/cid/972/929
Cooking Sauces & Paste,Real Thai Coconut Cream,400 ml,₹265,https://www.blinkit.com/cn/cooking-sauces-paste/cid/972/929
Cooking Sauces & Paste,Ching's Secret White Chilli Vinegar with Green Jwala Chilli,170 ml,₹43,https://www.blinkit.com/cn/cooking-sauces-paste/cid/972/929
Cooking Sauces & Paste,Real Thai Sweet Chilli Sauce,235 ml,₹210,https://www.blinkit.com/cn/cooking-sauces-paste/cid/972/929
Cooking Sauces & Paste,Real Thai Sriracha Chilli Sauce,240 ml,₹210,https://www.blinkit.com/cn/cooking-sauces-paste/cid/972/929
Dips & Spreads,Kissan Apricot & Peach Jam Spread,340 g,₹350,https://www.blinkit.com/cn/dips-spreads/cid/972/974
Dips & Spreads,Dr. Oetker FunFoods Veg Mayonnaise Original,100 g,₹46,https://www.blinkit.com/cn/dips-spreads/cid/972/974
Dips & Spreads,Kissan Mixed Fruit Jam (200 g),200 g,₹80,https://www.blinkit.com/cn/dips-spreads/cid/972/974
Dips & Spreads,Nutella Hazelnut Chocolate Spread with Cocoa,350 g,₹353,https://www.blinkit.com/cn/dips-spreads/cid/972/974
Dips & Spreads,Kissan Blueberry & Mulberry Jam Spread,340 g,₹350,https://www.blinkit.com/cn/dips-spreads/cid/972/974
Dips & Spreads,Dr. Oetker FunFoods Veg Mayonnaise Original,250 g,₹93,https://www.blinkit.com/cn/dips-spreads/cid/972/974
Dips & Spreads,Nutella Hazelnut Chocolate Spread with Cocoa,180 g,₹225,https://www.blinkit.com/cn/dips-spreads/cid/972/974
Dips & Spreads,Nutella & Go! Hazelnut Spread with Breadsticks,48 g,₹306,https://www.blinkit.com/cn/dips-spreads/cid/972/974
Dips & Spreads,Kissan Strawberry & Raspberry Jam Spread,340 g,₹398,https://www.blinkit.com/cn/dips-spreads/cid/972/974
Dips & Spreads,Wingreens Farms Tandoori - Flavoured Mayonnaise,180 g,₹67,https://www.blinkit.com/cn/dips-spreads/cid/972/974
Dips & Spreads,Hellmann's Veg Mayonnaise,800 g,₹170,https://www.blinkit.com/cn/dips-spreads/cid/972/974
Dips & Spreads,Dr. Oetker FunFoods Burger Mayonnaise,250 g,₹93,https://www.blinkit.com/cn/dips-spreads/cid/972/974
Dips & Spreads,Dr. Oetker FunFoods Tandoori Mayonnaise,250 g,₹93,https://www.blinkit.com/cn/dips-spreads/cid/972/974
Dips & Spreads,Veeba Veg Tandoori Flavoured Mayonnaise,250 g,₹82,https://www.blinkit.com/cn/dips-spreads/cid/972/974
Dips & Spreads,Beanly Dark Chocolate Spread with Breadsticks,52 g,₹99,https://www.blinkit.com/cn/dips-spreads/cid/972/974
Dips & Spreads,Tops Mixed Fruit Jam,475 g,₹117,https://www.blinkit.com/cn/dips-spreads/cid/972/974
Dips & Spreads,Dr. Oetker Funfoods Veg Mayonnaise De'lite,750 g,₹142,https://www.blinkit.com/cn/dips-spreads/cid/972/974
Dips & Spreads,Dr. Oetker FunFoods Veg Mayonnaise Original,800 g,₹169,https://www.blinkit.com/cn/dips-spreads/cid/972/974
Dips & Spreads,Dr. Oetker FunFoods Veg Garlic Mayonnaise,250 g,₹93,https://www.blinkit.com/cn/dips-spreads/cid/972/974
Dips & Spreads,Veeba Veg Mayonnaise,250 g,₹74,https://www.blinkit.com/cn/dips-spreads/cid/972/974
Dips & Spreads,Sundrop Peanut Butter with Grape Jelly,340 g,₹135,https://www.blinkit.com/cn/dips-spreads/cid/972/974
Dips & Spreads,Kissan Mixed Fruit Jam,700 g,₹208,https://www.blinkit.com/cn/dips-spreads/cid/972/974
Dips & Spreads,Wingreens Farms Premium Veg Mayonnaise,180 g,₹46,https://www.blinkit.com/cn/dips-spreads/cid/972/974
Dips & Spreads,St. Dalfour Mix Fruit Spread,284 g,₹495,https://www.blinkit.com/cn/dips-spreads/cid/972/974
Dips & Spreads,Veeba Sandwich Spread Thousand Island,250 g,₹90,https://www.blinkit.com/cn/dips-spreads/cid/972/974
Dips & Spreads,Veeba Chef's Special Veg Mayonnaise,875 g,₹146,https://www.blinkit.com/cn/dips-spreads/cid/972/974
Dips & Spreads,Dr. Oetker FunFoods Veg Thousand Island Sandwich Spread,250 g,₹85,https://www.blinkit.com/cn/dips-spreads/cid/972/974
Dips & Spreads,Beanly Choco Hazelnut Spread with Breadsticks,52 g,₹99,https://www.blinkit.com/cn/dips-spreads/cid/972/974
Dips & Spreads,Chabaa Mixed Berry Fruit Jam,430 g,₹265,https://www.blinkit.com/cn/dips-spreads/cid/972/974
Dips & Spreads,Tops Strawberry Jam,200 g,₹64,https://www.blinkit.com/cn/dips-spreads/cid/972/974
Jams,Kissan Apricot & Peach Jam Spread,340 g,₹350,https://www.blinkit.com/cn/jams/cid/972/975
Jams,Kissan Mixed Fruit Jam (200 g),200 g,₹80,https://www.blinkit.com/cn/jams/cid/972/975
Jams,Kissan Mixed Fruit Jam,700 g,₹208,https://www.blinkit.com/cn/jams/cid/972/975
Jams,St. Dalfour Mix Fruit Spread,284 g,₹495,https://www.blinkit.com/cn/jams/cid/972/975
Jams,Kissan Blueberry & Mulberry Jam Spread,340 g,₹350,https://www.blinkit.com/cn/jams/cid/972/975
Jams,Chabaa Mixed Berry Fruit Jam,430 g,₹265,https://www.blinkit.com/cn/jams/cid/972/975
Jams,Tops Strawberry Jam,200 g,₹64,https://www.blinkit.com/cn/jams/cid/972/975
Jams,Darbo Bitter Orange Marmalade,450 g,₹384,https://www.blinkit.com/cn/jams/cid/972/975
Jams,Kissan Strawberry & Raspberry Jam Spread,340 g,₹398,https://www.blinkit.com/cn/jams/cid/972/975
Jams,St. Dalfour Blueberry Fruit Spread,284 g,₹495,https://www.blinkit.com/cn/jams/cid/972/975
Jams,Darbo Apricot Jam,250 g,₹354,https://www.blinkit.com/cn/jams/cid/972/975
Jams,Tops Mixed Fruit Jam,475 g,₹117,https://www.blinkit.com/cn/jams/cid/972/975
Jams,Chabaa Blueberry Fruit Jam,430 g,₹260,https://www.blinkit.com/cn/jams/cid/972/975
Jams,Tops Pineapple Jam,475 g,₹136,https://www.blinkit.com/cn/jams/cid/972/975
Jams,Tops Orange Marmalade Jam,475 g,₹136,https://www.blinkit.com/cn/jams/cid/972/975
Jams,Kissan Mango Jam,490 g,₹200,https://www.blinkit.com/cn/jams/cid/972/975
Jams,Kissan Pineapple Jam,500 g,₹200,https://www.blinkit.com/cn/jams/cid/972/975
Jams,Apis Fruit Blast Mixed Fruit Jam - Buy 1 Get 1 Free,450 g,₹210,https://www.blinkit.com/cn/jams/cid/972/975
Jams,9am Mixed Fruit Jam,1 kg,₹199,https://www.blinkit.com/cn/jams/cid/972/975
Jams,Chabaa Mixed Fruit Jam,430 g,₹260,https://www.blinkit.com/cn/jams/cid/972/975
Jams,Chabaa Strawberry Fruit Jam,430 g,₹260,https://www.blinkit.com/cn/jams/cid/972/975
Jams,Darbo Blueberry Jam,250 g,₹476,https://www.blinkit.com/cn/jams/cid/972/975
Jams,Darbo Forest Berries Fruit Jam,450 g,₹512,https://www.blinkit.com/cn/jams/cid/972/975
Jams,Darbo Garden Strawberry Jam,450 g,₹477,https://www.blinkit.com/cn/jams/cid/972/975
Jams,Darbo Strawberry Jam,250 g,₹440,https://www.blinkit.com/cn/jams/cid/972/975
Jams,Earthen Story Organic Gulkand,500 g,₹525,https://www.blinkit.com/cn/jams/cid/972/975
Jams,Eatopia Honey Mixed Berry Jam (No Refined Sugar),240 g,₹290,https://www.blinkit.com/cn/jams/cid/972/975
Jams,Eatopia Honey Mulberry Jam (No Refined Sugar),240 g,₹290,https://www.blinkit.com/cn/jams/cid/972/975
Jams,Eatopia Honey Strawberry Jam (No Refined Sugar),240 g,₹290,https://www.blinkit.com/cn/jams/cid/972/975
Jams,Eatopia MIxedberry & Strawberry Honey Jam,2 x 240 g,₹540,https://www.blinkit.com/cn/jams/cid/972/975
Chocolate Spreads,Nutella Hazelnut Chocolate Spread with Cocoa,350 g,₹353,https://www.blinkit.com/cn/chocolate-spreads/cid/972/978
Chocolate Spreads,Nutella Hazelnut Chocolate Spread with Cocoa,180 g,₹225,https://www.blinkit.com/cn/chocolate-spreads/cid/972/978
Chocolate Spreads,Little Joys Hazelnut Chocolate Spread,300 g,₹499,https://www.blinkit.com/cn/chocolate-spreads/cid/972/978
Chocolate Spreads,Nutella Hazelnut Chocolate Spread with Cocoa,750 g,₹819,https://www.blinkit.com/cn/chocolate-spreads/cid/972/978
Chocolate Spreads,Hershey's Cocoa Chocolate Spread,350 g,₹275,https://www.blinkit.com/cn/chocolate-spreads/cid/972/978
Chocolate Spreads,Hershey's Cocoa with Almond Chocolate Spread,350 g,₹275,https://www.blinkit.com/cn/chocolate-spreads/cid/972/978
Chocolate Spreads,Sundrop Cocoa Nut Almond Chocolatey Spread,160 g,₹120,https://www.blinkit.com/cn/chocolate-spreads/cid/972/978
Chocolate Spreads,Dr. Oetker FunFoods Chocolate Milk Spread,450 g,₹199,https://www.blinkit.com/cn/chocolate-spreads/cid/972/978
Chocolate Spreads,Hershey's Cocoa with Cookies Crunchy Chocolate Spread,350 g,₹324,https://www.blinkit.com/cn/chocolate-spreads/cid/972/978
Chocolate Spreads,Nutralite Crunchy Choco Spread With Quinoa,275 g,₹224,https://www.blinkit.com/cn/chocolate-spreads/cid/972/978
Chocolate Spreads,BAKEMATE Choco Hazelnut Chocolate Sticks,300 g,₹199,https://www.blinkit.com/cn/chocolate-spreads/cid/972/978
Chocolate Spreads,Beeza Creamy Pistachio Butter,200 g,₹539,https://www.blinkit.com/cn/chocolate-spreads/cid/972/978
Chocolate Spreads,Lotus Biscoff Smooth Spread,400 g,₹649,https://www.blinkit.com/cn/chocolate-spreads/cid/972/978
Chocolate Spreads,Sweetmate Hazelnut Chocolate Spread,300 g,₹395,https://www.blinkit.com/cn/chocolate-spreads/cid/972/978
Chocolate Spreads,The Butternut Co. Hazelnut Chocolate Spread Crunchy,200 g,₹468,https://www.blinkit.com/cn/chocolate-spreads/cid/972/978
Chocolate Spreads,Twiddles Almond Crumble Chocolate Spread,250 g,₹375,https://www.blinkit.com/cn/chocolate-spreads/cid/972/978
Chocolate Spreads,The Butternut Co. Hazelnut Creamy Chocolate Spread,200 g,₹468,https://www.blinkit.com/cn/chocolate-spreads/cid/972/978
Chocolate Spreads,Twiddles Almond Silk Chocolate Spread,250 g,₹419,https://www.blinkit.com/cn/chocolate-spreads/cid/972/978
Chutney & Pickle,Spice Story Dilliwali Spicy Mint Chutney,200 g,₹193,https://www.blinkit.com/cn/chutney-pickle/cid/972/1126
Chutney & Pickle,Amma's Special Coconut Chutney,180 g,₹47,https://www.blinkit.com/cn/chutney-pickle/cid/972/1126
Chutney & Pickle,iD Coconut Chutney,120 g,₹58,https://www.blinkit.com/cn/chutney-pickle/cid/972/1126
Chutney & Pickle,Hommade Imli Sauce,100 g,₹30,https://www.blinkit.com/cn/chutney-pickle/cid/972/1126
Chutney & Pickle,Tops Gold Mango Pickle,375 g,₹104,https://www.blinkit.com/cn/chutney-pickle/cid/972/1126
Chutney & Pickle,iD Peanut Chutney,120 g,₹58,https://www.blinkit.com/cn/chutney-pickle/cid/972/1126
Chutney & Pickle,iD Tomato Chutney,120 g,₹58,https://www.blinkit.com/cn/chutney-pickle/cid/972/1126
Chutney & Pickle,Veeba Chef's Special Imli Sauce,450 g,₹103,https://www.blinkit.com/cn/chutney-pickle/cid/972/1126
Chutney & Pickle,Tops Gold Mixed Pickle,375 g,₹104,https://www.blinkit.com/cn/chutney-pickle/cid/972/1126
Chutney & Pickle,iD Fresh Coriander Chutney,120 g,₹58,https://www.blinkit.com/cn/chutney-pickle/cid/972/1126
Chutney & Pickle,Mother's Recipe Red Stuffed Chilli Pickle,200 g,₹74,https://www.blinkit.com/cn/chutney-pickle/cid/972/1126
Chutney & Pickle,The Little Farm Co. Mango Pickle,250 g,₹203,https://www.blinkit.com/cn/chutney-pickle/cid/972/1126
Chutney & Pickle,Rishta Coconut Chutney Powder,100 g,₹70,https://www.blinkit.com/cn/chutney-pickle/cid/972/1126
Chutney & Pickle,DNV Kasundi Mustard Sauce,350 g,₹52,https://www.blinkit.com/cn/chutney-pickle/cid/972/1126
Chutney & Pickle,Mother's Recipe Punjabi Mango Pickle,400 g,₹135,https://www.blinkit.com/cn/chutney-pickle/cid/972/1126
Chutney & Pickle,Mother's Recipe Mixed Pickle,1 kg,₹190,https://www.blinkit.com/cn/chutney-pickle/cid/972/1126
Chutney & Pickle,Mother's Recipe Rajasthani Sweet Lime Pickle,500 g,₹149,https://www.blinkit.com/cn/chutney-pickle/cid/972/1126
Chutney & Pickle,The Little Farm Co. Red Chilli Pickle,250 g,₹207,https://www.blinkit.com/cn/chutney-pickle/cid/972/1126
Chutney & Pickle,The Little Farm Co. Green Chilli Pickle,250 g,₹203,https://www.blinkit.com/cn/chutney-pickle/cid/972/1126
Chutney & Pickle,Hommade Rajasthan ki Spicy Garlic Chutney,200 g,₹84,https://www.blinkit.com/cn/chutney-pickle/cid/972/1126
Chutney & Pickle,Mother's Recipe Green Chilli Pickle,300 g,₹105,https://www.blinkit.com/cn/chutney-pickle/cid/972/1126
Chutney & Pickle,Mother's Recipe Mixed Pickle,400 g,₹135,https://www.blinkit.com/cn/chutney-pickle/cid/972/1126
Chutney & Pickle,The Little Farm Co. Imli Sauce /Chutney with Dates,300 g,₹198,https://www.blinkit.com/cn/chutney-pickle/cid/972/1126
Chutney & Pickle,Mother's Recipe Garlic Pickle,400 g,₹185,https://www.blinkit.com/cn/chutney-pickle/cid/972/1126
Chutney & Pickle,The Little Farm Co. Grandma's Mango Pickle,400 g,₹291,https://www.blinkit.com/cn/chutney-pickle/cid/972/1126
Chutney & Pickle,The Little Farm Co. Garlic Pickle,250 g,₹212,https://www.blinkit.com/cn/chutney-pickle/cid/972/1126
Chutney & Pickle,The Little Farm Co. Mixed Gobhi Gajar Shalgum Pickle,250 g,₹207,https://www.blinkit.com/cn/chutney-pickle/cid/972/1126
Chutney & Pickle,Tasty Nibbles Chicken Pickle,200 g,₹155,https://www.blinkit.com/cn/chutney-pickle/cid/972/1126
Chutney & Pickle,Tops Gold Green Chilli Pickle,375 g,₹104,https://www.blinkit.com/cn/chutney-pickle/cid/972/1126
Chutney & Pickle,Tasty Nibbles Prawn Pickle,400 g,₹185,https://www.blinkit.com/cn/chutney-pickle/cid/972/1126
Asian Sauces,MasterChow Chowmein Sauce,220 g,₹120,https://www.blinkit.com/cn/asian-sauces/cid/972/1130
Asian Sauces,Ching's Secret Green Chilli Sauce,190 g,₹51,https://www.blinkit.com/cn/asian-sauces/cid/972/1130
Asian Sauces,"Ching's Secret Red Chilli Sauce, Bold, Fiery & Aromatic",200 g,₹51,https://www.blinkit.com/cn/asian-sauces/cid/972/1130
Asian Sauces,Tops Green Chilli Sauce,220 g,₹52,https://www.blinkit.com/cn/asian-sauces/cid/972/1130
Asian Sauces,MasterChow Red Chilli Sauce + Green Chilli Sauce Combo,200 g + 190 g,₹93,https://www.blinkit.com/cn/asian-sauces/cid/972/1130
Asian Sauces,MasterChow Red Chilli Sauce,200 g,₹49,https://www.blinkit.com/cn/asian-sauces/cid/972/1130
Asian Sauces,Ching's Secret Green Chilli Sauce Bold & Flavourful,680 g,₹76,https://www.blinkit.com/cn/asian-sauces/cid/972/1130
Asian Sauces,MasterChow Green Chilli Sauce,190 g,₹49,https://www.blinkit.com/cn/asian-sauces/cid/972/1130
Asian Sauces,MasterChow Red Chilli Sauce + Green Chilli Sauce + Dark Soya Sauce Combo,200 g + 190 g + 210 g,₹139,https://www.blinkit.com/cn/asian-sauces/cid/972/1130
Asian Sauces,Keya Green Chilli Sauce,190 g,₹41,https://www.blinkit.com/cn/asian-sauces/cid/972/1130
Asian Sauces,Knorr Green Chilli Sauce,200 g,₹49,https://www.blinkit.com/cn/asian-sauces/cid/972/1130
Asian Sauces,Tops Red Chilli Sauce,220 g,₹52,https://www.blinkit.com/cn/asian-sauces/cid/972/1130
Asian Sauces,MasterChow Green Chilli Sauce +  Dark Soya Sauce +  Red Chilli Sauce +  White Vinegar Combo,190 g + 210 g + 200 g + 170 ml,₹174,https://www.blinkit.com/cn/asian-sauces/cid/972/1130
Asian Sauces,Wingreens Farms Traditional Recipe Schezwan Chilli Garlic Sauce,450 g,₹158,https://www.blinkit.com/cn/asian-sauces/cid/972/1130
Asian Sauces,Ching's Secret Sriracha Green Chilli Sauce,225 g,₹109,https://www.blinkit.com/cn/asian-sauces/cid/972/1130
Asian Sauces,Knorr Red Chilli Sauce,200 g,₹49,https://www.blinkit.com/cn/asian-sauces/cid/972/1130
Asian Sauces,Ching's Secret Red Chilli Sauce + Ching's Secret Green Chilli Sauce + Ching's Secret Superior Dark Soy Sauce Combo,190 g + 200 g + 210 g,₹143,https://www.blinkit.com/cn/asian-sauces/cid/972/1130
Asian Sauces,"Fruitaco Soy Sauce, Red & Green Chilli with Vinegar Combo",1 set,₹199,https://www.blinkit.com/cn/asian-sauces/cid/972/1130
Asian Sauces,Hoi Momo Sauce Classic Green Chilli Sauce,250 g,₹81,https://www.blinkit.com/cn/asian-sauces/cid/972/1130
Asian Sauces,Hoi Momo Sauce Hot Red Chilli Sauce,250 g,₹70,https://www.blinkit.com/cn/asian-sauces/cid/972/1130
Asian Sauces,Keya Red Chilli Sauce,200 g,₹42,https://www.blinkit.com/cn/asian-sauces/cid/972/1130
Asian Sauces,Tatvahills Fermented Lakhori Chilli Sauce,60 g,₹199,https://www.blinkit.com/cn/asian-sauces/cid/972/1130
Asian Sauces,Tatvahills Garlic Chilli Sauce,160 g,₹349,https://www.blinkit.com/cn/asian-sauces/cid/972/1130
Asian Sauces,Tatvahills Pineapple Habanero Sauce,170 g,₹479,https://www.blinkit.com/cn/asian-sauces/cid/972/1130
Asian Sauces,Wok Tok by Veeba Red Chilli + Green Chilli + Soya Drizzle Sauce Combo,625 g,₹132,https://www.blinkit.com/cn/asian-sauces/cid/972/1130
Asian Sauces,Wok Tok by Veeba Red Chilli + Green Chilli + Soya Drizzle Sauce Combo + Veeba Wok Tok Chilli Schezwan Chutney Combo,625 g + 250 g,₹190,https://www.blinkit.com/cn/asian-sauces/cid/972/1130
Asian Sauces,Ching's Secret Original Sriracha Hot Chilli Sauce,230 g,₹107,https://www.blinkit.com/cn/asian-sauces/cid/972/1130
Asian Sauces,Mother's Recipe Garlic Chilli Sauce,220 g,₹48,https://www.blinkit.com/cn/asian-sauces/cid/972/1130
Asian Sauces,"Ching's Secret Chilli Sauce Bold, Fiery & Aromatic",680 g,₹76,https://www.blinkit.com/cn/asian-sauces/cid/972/1130
Asian Sauces,Mother's Recipe Red Chilli Garlic Chutney - Pack of 2,2 x 200 g,₹107,https://www.blinkit.com/cn/asian-sauces/cid/972/1130
Tomato & Chilli Ketchups,Tops Tomato Ketchup,850 g,₹66,https://www.blinkit.com/cn/tomato-chilli-ketchups/cid/972/1131
Tomato & Chilli Ketchups,Kissan Fresh Tomato Ketchup,1.1 kg,₹106,https://www.blinkit.com/cn/tomato-chilli-ketchups/cid/972/1131
Tomato & Chilli Ketchups,Kissan Tomato Ketchup,850 g,₹93,https://www.blinkit.com/cn/tomato-chilli-ketchups/cid/972/1131
Tomato & Chilli Ketchups,Heinz Tomato Ketchup,435 g,₹143,https://www.blinkit.com/cn/tomato-chilli-ketchups/cid/972/1131
